sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
294102433,20626791,2007000946432,"420099608001",54,2,1,1,0,,513519132
294102435,20628110,2007000946432,"420099608001",54,2,1,1,0,,513518182
294102437,20629696,2007000946432,"420099608004",54,2,1,1,0,,508244212
294155464,20617670,2007000946432,"420099608003",83,2,1,1,0,,
294318333,20619307,2007000946432,"420099608004",74,2,1,1,1,,
294384828,20632551,2007000946432,"420099608001",47,2,1,1,0,,513518284
294384829,20632927,2007000946432,"420099606002",48,1,1,1,10,,513518693
294384830,20632927,2007000946432,"420099609001",47,2,1,1,0,,513518448
294391402,20625829,2007000946432,"420099606002",24,2,1,1,2,,513519861
294551820,20617407,2007000946432,"420099609001",22,2,1,1,10,,513520392
294551822,20617579,2007000946432,"420099606002",22,2,1,1,10,,513520171
294551824,20621916,2007000946432,"420099606002",22,2,1,1,10,,513518182
294551825,20621916,2007000946432,"420099608004",26,1,1,1,0,,513517049
294551826,20626385,2007000946432,"420099609001",22,2,1,1,10,,513519865
294551828,20634147,2007000946432,"420099608003",22,2,1,1,10,,513921209
294551829,20634147,2007000946432,"420099609001",26,1,1,1,0,,508538996
294679280,20618225,2007000946432,"420099608003",88,1,1,1,0,,
294679283,20622124,2007000946432,"420099608001",81,2,1,1,1,,
294679284,20624361,2007000946432,"420099608003",88,1,1,1,0,,
294679285,20624361,2007000946432,"420099606002",81,2,1,1,1,,
294679286,20627574,2007000946432,"420099608003",88,1,1,1,0,,
294679289,20628017,2007000946432,"420099610002",81,2,1,1,1,,
294679290,20631779,2007000946432,"420099606002",88,1,1,1,0,,
294679292,20631799,2007000946432,"420099610002",88,1,1,1,0,,
294679293,20631799,2007000946432,"420099608004",81,2,1,1,1,,
294679294,20633747,2007000946432,"420099608003",88,1,1,1,0,,
295010198,20625204,2007000946432,"420099608001",55,1,1,1,1,,
295095006,20621697,2007000946432,"420099610002",46,2,1,1,1,,513518878
295095007,20621697,2007000946432,"420099608004",45,1,1,1,0,,
295095009,20624982,2007000946432,"420099608001",45,1,1,1,0,,
295097316,20627464,2007000946432,"420099606002",51,2,1,1,1,,
295097318,20629464,2007000946432,"420099609001",51,2,1,1,1,,
295479702,20631401,2007000946432,"420099608001",67,2,1,1,0,,
295593283,20620001,2007000946432,"420099608004",30,1,1,1,0,,513565711
295613657,20629236,2007000946432,"420099608001",61,1,1,1,1,,513517846
295613658,20629236,2007000946432,"420099606002",60,2,1,1,0,,513517796
295682490,20619918,2007000946432,"420099606002",31,2,1,1,0,,513517829
295682493,20619918,2007000946432,"420099610002",6,1,1,1,2,,
295682494,20620007,2007000946432,"420099606002",35,1,1,1,10,,513510962
295682496,20620007,2007000946432,"420099610002",12,2,1,1,2,450114475,
295682497,20620007,2007000946432,"420099608004",9,1,1,1,2,450144031,
295682500,20622118,2007000946432,"420099610002",31,2,1,1,0,,513517695
295682501,20622118,2007000946432,"420099608001",12,2,1,1,2,450114475,
295682502,20622118,2007000946432,"420099606002",9,1,1,1,2,450114472,
295682504,20623297,2007000946432,"420099608004",35,1,1,1,10,,513922608
295682505,20623297,2007000946432,"420099609001",31,2,1,1,0,,513923546
295682506,20623297,2007000946432,"420099608004",12,2,1,1,2,450145257,
295682509,20625319,2007000946432,"420099608003",35,1,1,1,10,,513922527
295682511,20625319,2007000946432,"420099608004",12,2,1,1,2,450122301,
295682514,20626209,2007000946432,"420099608004",35,1,1,1,10,,508531763
295682515,20626209,2007000946432,"420099608004",31,2,1,1,0,,513928374
295682516,20626209,2007000946432,"420099608004",12,2,1,1,2,450122301,
295682517,20626209,2007000946432,"420099608004",9,1,1,1,2,450122301,
295682519,20630519,2007000946432,"420099608004",35,1,1,1,10,,508536885
295682524,20633855,2007000946432,"420099608004",35,1,1,1,10,,513517732
295682525,20633855,2007000946432,"420099610002",31,2,1,1,0,,513518190
295682526,20633855,2007000946432,"420099608003",12,2,1,1,2,450122301,
295682527,20633855,2007000946432,"420099608003",9,1,1,1,2,450138999,
295682529,20691596,2007000946432,"420099609001",35,1,1,1,10,,508537142
295682530,20691596,2007000946432,"420099609001",31,2,1,1,0,,508536725
295682531,20691596,2007000946432,"420099608003",12,2,1,1,2,450130826,
295682533,20691596,2007000946432,"420099609001",6,1,1,1,2,,
295689851,20634818,2007000946432,"420099609001",86,2,1,1,1,,
295689853,20690870,2007000946432,"420099608003",86,2,1,1,1,,
295724175,20617572,2007000946432,"420099608004",39,2,1,1,1,,
295724179,20617572,2007000946432,"420099608003",5,2,1,1,2,450066968,
295724182,20618224,2007000946432,"420099606002",3,2,1,1,2,450066968,
295724183,20618224,2007000946432,"420099608004",0,2,1,1,2,,
295724184,20618224,2007000946432,"420099608004",5,2,1,1,2,450066968,
295724185,20618240,2007000946432,"420099610002",39,2,1,1,1,,
295724188,20618240,2007000946432,"420099608001",0,2,1,1,2,,
295724190,20618324,2007000946432,"420099609001",39,2,1,1,1,,
295724191,20618324,2007000946432,"420099608003",39,1,1,1,0,,513919422
295724192,20618324,2007000946432,"420099608004",3,2,1,1,2,450066968,
295724193,20618324,2007000946432,"420099609001",0,2,1,1,2,,
295724195,20621635,2007000946432,"420099608001",39,2,1,1,1,,
295724196,20621635,2007000946432,"420099609001",39,1,1,1,0,,513517286
295724198,20621635,2007000946432,"420099608001",0,2,1,1,2,,
295724199,20621635,2007000946432,"420099608001",5,2,1,1,2,450066968,
295724201,20627644,2007000946432,"420099610002",39,1,1,1,0,,513519945
295724204,20627644,2007000946432,"420099608003",5,2,1,1,2,450066968,
295724206,20633261,2007000946432,"420099608001",39,1,1,1,0,,513921658
295724208,20633261,2007000946432,"420099608004",0,2,1,1,2,,
295724211,20635198,2007000946432,"420099606002",39,1,1,1,0,,508536674
295724212,20635198,2007000946432,"420099610002",3,2,1,1,2,450066968,
295724215,20635305,2007000946432,"420099608004",39,2,1,1,1,,
295724216,20635305,2007000946432,"420099609001",39,1,1,1,0,,508538692
295724218,20635305,2007000946432,"420099609001",0,2,1,1,2,,
295767617,20618781,2007000946432,"420099608001",28,2,1,1,1,,
295767620,20618781,2007000946432,"420099610002",0,1,1,1,2,,
295767621,20619183,2007000946432,"420099608004",28,2,1,1,1,,
295767622,20619183,2007000946432,"420099608004",7,1,1,1,2,450114472,
295767624,20619183,2007000946432,"420099610002",0,1,1,1,2,,
295767625,20619679,2007000946432,"420099606002",28,2,1,1,1,,
295767628,20619679,2007000946432,"420099609001",0,1,1,1,2,,
295767629,20624785,2007000946432,"420099610002",28,2,1,1,1,,
295767631,20624785,2007000946432,"420099608004",40,1,1,1,0,,513519697
295767633,20625112,2007000946432,"420099609001",28,2,1,1,1,,
295767634,20625112,2007000946432,"420099608003",7,1,1,1,2,450110381,
295767635,20625112,2007000946432,"420099610002",40,1,1,1,0,,513519895
295767640,20625999,2007000946432,"420099608004",0,1,1,1,2,,
295767642,20627217,2007000946432,"420099610002",7,1,1,1,2,450122301,
295767643,20627217,2007000946432,"420099608001",40,1,1,1,0,,513518026
295767644,20627217,2007000946432,"420099609001",0,1,1,1,2,,
295767648,20628245,2007000946432,"420099608001",0,1,1,1,2,,
295767650,20628350,2007000946432,"420099608004",7,1,1,1,2,450108324,
295767651,20628350,2007000946432,"420099610002",40,1,1,1,0,,513511181
295767653,20629457,2007000946432,"420099608004",28,2,1,1,1,,
295767654,20629457,2007000946432,"420099608004",7,1,1,1,2,450108324,
295767655,20629457,2007000946432,"420099606002",40,1,1,1,0,,513519104
295767661,20632091,2007000946432,"420099609001",28,2,1,1,1,,
295767663,20632091,2007000946432,"420099608004",40,1,1,1,0,,513518179
295767664,20632091,2007000946432,"420099609001",0,1,1,1,2,,
295767666,20633358,2007000946432,"420099608001",7,1,1,1,2,450108324,
295767667,20633358,2007000946432,"420099609001",40,1,1,1,0,,513523477
295767668,20633358,2007000946432,"420099609001",0,1,1,1,2,,
295767669,20634992,2007000946432,"420099608004",28,2,1,1,1,,
295767673,20690991,2007000946432,"420099608001",28,2,1,1,1,,
295767675,20690991,2007000946432,"420099608001",40,1,1,1,0,,508537184
295767676,20690991,2007000946432,"420099608004",0,1,1,1,2,,
295802743,20620445,2007000946432,"420099609001",16,1,1,1,2,450114476,
295802745,20620445,2007000946432,"420099608003",37,2,1,1,1,,513518433
295802746,20620445,2007000946432,"420099608001",18,1,1,1,2,,513514937
295802754,20630890,2007000946432,"420099609001",18,1,1,1,2,,516288291
295802755,20631953,2007000946432,"420099608003",16,1,1,1,2,450114476,
295954350,20631132,2007000946432,"420099608001",31,1,9,1,1,,513517539
295954351,20631132,2007000946432,"420099608001",9,1,9,1,2,450144031,
295954353,20631132,2007000946432,"420099606002",33,2,1,1,0,,513518281
295954354,20632506,2007000946432,"420099608001",31,1,9,1,1,,513925534
295954355,20632506,2007000946432,"420099608004",9,1,9,1,2,450144031,
295954360,20633668,2007000946432,"420099608004",15,1,9,1,2,450108340,
295954363,20633891,2007000946432,"420099610002",9,1,9,1,2,450138999,
295954364,20633891,2007000946432,"420099608001",15,1,9,1,2,450122302,
296036111,20622822,2007000946432,"420099606002",37,1,1,1,1,,
296036112,20622822,2007000946432,"420099606002",36,2,1,1,0,,
296036115,20622822,2007000946432,"420099608003",6,2,1,1,2,450145256,
296098316,20624903,2007000946432,"420099606002",67,2,1,1,1,,
296201451,20617517,2007000946432,"420099608001",32,1,1,1,1,,517159823
296201452,20617517,2007000946432,"420099608003",32,2,1,1,0,,513519609
296201453,20617517,2007000946432,"420099609001",10,1,1,1,2,450145256,
296201456,20620166,2007000946432,"420099608003",10,1,1,1,2,450114472,
296201458,20620685,2007000946432,"420099609001",32,2,1,1,0,,513517765
296201459,20620685,2007000946432,"420099608004",10,1,1,1,2,450144031,
296201460,20634497,2007000946432,"420099609001",32,1,1,1,1,,513519096
296201462,20634497,2007000946432,"420099609001",10,1,1,1,2,450122301,
296205619,20619668,2007000946432,"420099608004",55,2,1,1,1,,513922505
296205620,20619668,2007000946432,"420099608004",54,1,1,1,0,,513518679
296205622,20624902,2007000946432,"420099608004",54,1,1,1,0,,513520575
296205624,20629058,2007000946432,"420099606002",54,1,1,1,0,,513518041
296442751,20619293,2007000946432,"420099606002",54,2,1,1,1,,
296442756,20626175,2007000946432,"420099608004",62,1,1,1,0,,513519796
296442757,20636140,2007000946432,"420099608003",54,2,1,1,1,,
296442758,20636140,2007000946432,"420099608001",62,1,1,1,0,,508537821
296526558,20619421,2007000946432,"420099608003",16,1,1,1,2,450114476,
296526560,20626970,2007000946432,"420099610002",53,2,1,1,1,,
296526561,20626970,2007000946432,"420099610002",16,1,1,1,2,450122302,
296543517,20618418,2007000946432,"420099608004",72,2,1,1,0,,
296559283,20619798,2007000946432,"420099608001",5,2,1,1,2,450114472,
296559290,20623249,2007000946432,"420099609001",28,2,1,1,0,,
296559292,20623249,2007000946432,"420099608004",41,1,1,1,1,,513520249
296559294,20623249,2007000946432,"420099609001",10,1,1,1,2,450145257,
296559295,20626311,2007000946432,"420099608003",5,2,1,1,2,450110381,
296559296,20626311,2007000946432,"420099609001",28,2,1,1,0,,
296726771,20624450,2007000946432,"420099606002",74,1,1,1,0,,
296726772,20624450,2007000946432,"420099610002",74,2,1,1,1,,
296726773,20629744,2007000946432,"420099608001",74,1,1,1,0,,
296726776,20632414,2007000946432,"420099606002",74,2,1,1,1,,
296726779,20691117,2007000946432,"420099606002",74,1,1,1,0,,
296726781,20691326,2007000946432,"420099608004",74,1,1,1,0,,
296726782,20691326,2007000946432,"420099610002",74,2,1,1,1,,
296803186,20618358,2007000946432,"420099608004",21,1,1,1,0,,513923095
296803188,20619135,2007000946432,"420099609001",21,1,1,1,0,,513923707
296803189,20619135,2007000946432,"420099608004",20,2,1,1,1,,513518507
296803192,20624088,2007000946432,"420099608003",21,1,1,1,0,,513519089
296803193,20624088,2007000946432,"420099608001",20,2,1,1,1,,513520268
296803194,20626160,2007000946432,"420099608004",21,1,1,1,0,,513518083
296803197,20628438,2007000946432,"420099609001",20,2,1,1,1,,513518084
296803199,20628478,2007000946432,"420099606002",20,2,1,1,1,,513517941
296803200,20629036,2007000946432,"420099608001",21,1,1,1,0,,513519853
296803201,20629036,2007000946432,"420099609001",20,2,1,1,1,,513518395
296803202,20631051,2007000946432,"420099608004",21,1,1,1,0,,513516927
296803203,20631051,2007000946432,"420099608004",20,2,1,1,1,,513519004
296803206,20632467,2007000946432,"420099608001",21,1,1,1,0,,513518257
296803211,20633585,2007000946432,"420099606002",20,2,1,1,1,,513517074
296803214,20634617,2007000946432,"420099608003",21,1,1,1,0,,513519820
296803215,20634617,2007000946432,"420099608003",20,2,1,1,1,,513518379
296803216,20690748,2007000946432,"420099606002",21,1,1,1,0,,508537744
296803217,20690748,2007000946432,"420099610002",20,2,1,1,1,,508537183
297010138,20619598,2007000946432,"420099608001",83,2,1,1,1,,
297010139,20623864,2007000946432,"420099608003",64,1,1,1,0,,
297010140,20623864,2007000946432,"420099610002",83,2,1,1,1,,
297010141,20624090,2007000946432,"420099608004",64,1,1,1,0,,
297010143,20624752,2007000946432,"420099608004",64,1,1,1,0,,
297010144,20624752,2007000946432,"420099608003",83,2,1,1,1,,
297060942,20620684,2007000946432,"420099609001",40,2,1,1,0,,513922797
297060944,20620684,2007000946432,"420099606002",16,1,1,1,2,450114476,
297060946,20624889,2007000946432,"420099608004",40,2,1,1,0,,513519176
297060953,20625185,2007000946432,"420099608004",16,1,1,1,2,450122302,
297060954,20691706,2007000946432,"420099608003",40,2,1,1,0,,508538776
297060955,20691706,2007000946432,"420099608004",37,1,1,1,1,,508538719
297060956,20691706,2007000946432,"420099608003",16,1,1,1,2,450108340,
297060959,20691784,2007000946432,"420099609001",37,1,1,1,1,,508538022
297060961,20691784,2007000946432,"420099608003",16,1,1,1,2,450130825,
297113877,20618797,2007000946432,"420099608004",0,1,1,1,2,,
297113879,20618797,2007000946432,"420099608004",2,1,1,1,2,,
297113881,20625811,2007000946432,"420099608004",31,2,1,1,1,,513925316
297113883,20625811,2007000946432,"420099606002",35,1,1,1,0,,513519229
297113884,20625811,2007000946432,"420099610002",2,1,1,1,2,,
297113885,20627221,2007000946432,"420099608001",5,1,1,1,2,,
297113888,20627221,2007000946432,"420099606002",35,1,1,1,0,,513519081
297208420,20634424,2007000946432,"420099610002",83,1,1,1,1,,
297208423,20635466,2007000946432,"420099608003",83,1,1,1,1,,
297208424,20635466,2007000946432,"420099610002",73,2,1,1,0,,
297226147,20626631,2007000946432,"420099608003",86,2,1,1,0,,
297226148,20628779,2007000946432,"420099606002",85,1,1,1,1,,
297226149,20628779,2007000946432,"420099608004",86,2,1,1,0,,
297226151,20629286,2007000946432,"420099610002",86,2,1,1,0,,
297226152,20633326,2007000946432,"420099610002",85,1,1,1,1,,
297242791,20617922,2007000946432,"420099606002",72,1,1,1,0,,
297242793,20630471,2007000946432,"420099609001",72,1,1,1,0,,
297242794,20630935,2007000946432,"420099609001",72,1,1,1,0,,
297242796,20633044,2007000946432,"420099608004",72,1,1,1,0,,
297242797,20691642,2007000946432,"420099608003",72,1,1,1,0,,
297299531,20619858,2007000946432,"420099608004",45,1,1,1,0,,513921786
297299538,20635720,2007000946432,"420099608004",7,2,1,1,2,450130826,
297331039,20619010,2007000946432,"420099609001",61,2,1,1,1,,
297331041,20619383,2007000946432,"420099608001",61,2,1,1,1,,
297331044,20619966,2007000946432,"420099610002",60,1,1,1,0,,
297331045,20622073,2007000946432,"420099608003",61,2,1,1,1,,
297331046,20622073,2007000946432,"420099609001",60,1,1,1,0,,
297331048,20622947,2007000946432,"420099610002",60,1,1,1,0,,
297331050,20623983,2007000946432,"420099608003",60,1,1,1,0,,
297331055,20631143,2007000946432,"420099608003",61,2,1,1,1,,
297331056,20631143,2007000946432,"420099609001",60,1,1,1,0,,
297331058,20631630,2007000946432,"420099608004",60,1,1,1,0,,
297331060,20632088,2007000946432,"420099610002",60,1,1,1,0,,
297331064,20634477,2007000946432,"420099608004",60,1,1,1,0,,
297331065,20635307,2007000946432,"420099608001",61,2,1,1,1,,
297331066,20635307,2007000946432,"420099609001",60,1,1,1,0,,
297331068,20690974,2007000946432,"420099608004",60,1,1,1,0,,
297367860,20619934,2007000946432,"420099610002",39,2,1,1,0,,513512378
297367861,20619934,2007000946432,"420099608001",55,1,1,1,7,,513552764
297367866,20623384,2007000946432,"420099608004",39,2,1,1,0,,513520276
297408068,20634330,2007000946432,"420099608004",61,2,1,1,0,,513519054
297596485,20622053,2007000946432,"420099610002",40,2,1,1,1,,513518212
297596486,20622053,2007000946432,"420099609001",34,1,1,1,0,,513520586
297596488,20622662,2007000946432,"420099608004",40,2,1,1,1,,513520228
297596491,20625205,2007000946432,"420099608001",40,2,1,1,1,,513566764
297596495,20626769,2007000946432,"420099610002",34,1,1,1,0,,513519132
297596498,20631239,2007000946432,"420099608003",34,1,1,1,0,,508250263
297596500,20633003,2007000946432,"420099608003",40,2,1,1,1,,514274328
297596507,20691058,2007000946432,"420099608004",34,1,1,1,0,,508538776
297596508,20691058,2007000946432,"420099608003",19,1,1,1,2,,513518247
297599495,20619103,2007000946432,"420099606002",31,2,1,1,6,,513518746
297599496,20619103,2007000946432,"420099608001",5,2,1,1,5,450114472,
297599498,20619103,2007000946432,"420099608004",69,2,1,1,0,,
297599499,20619292,2007000946432,"420099608003",31,2,1,1,6,,513516959
297599501,20619292,2007000946432,"420099608001",34,1,1,1,2,,513518681
297599502,20619292,2007000946432,"420099608004",69,2,1,1,0,,
297599504,20631354,2007000946432,"420099608001",5,2,1,1,5,450114472,
297599505,20631354,2007000946432,"420099609001",34,1,1,1,2,,513518132
297599506,20631354,2007000946432,"420099608003",69,2,1,1,0,,
297619184,20627793,2007000946432,"420099606002",65,1,1,1,0,,513518222
297641794,20617602,2007000946432,"420099610002",62,1,1,1,0,,513518116
297641795,20617602,2007000946432,"420099608004",62,2,1,1,1,,513519618
297641796,20621735,2007000946432,"420099609001",62,1,1,1,0,,513922901
