sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
367263402,11045673,2011000189064,"420659502002",40,1,1,2,1,,
367263406,11046339,2011000189064,"420659503001",40,1,1,2,1,,
367263408,11046579,2011000189064,"420659503002",13,1,1,4,2,450110701,
367263409,11046579,2011000189064,"420659503002",16,2,1,3,2,450110702,
367263410,11046579,2011000189064,"420659503002",40,1,1,2,1,,
367263412,11046582,2011000189064,"420659503002",13,1,1,4,2,450110701,
367263413,11046582,2011000189064,"420659503002",16,2,1,3,2,450132231,
367263414,11046582,2011000189064,"420659503002",40,1,1,2,1,,
367263415,11047765,2011000189064,"420659503004",39,2,1,1,0,,514265902
367263416,11047765,2011000189064,"420659503004",13,1,1,4,2,450111632,
367263419,11049802,2011000189064,"420659505002",39,2,1,1,0,,514267691
367263420,11049802,2011000189064,"420659505002",13,1,1,4,2,450110845,
367263422,11049802,2011000189064,"420659505002",40,1,1,2,1,,
367263423,11051634,2011000189064,"420659506004",39,2,1,1,0,,514015068
367263425,11051634,2011000189064,"420659506004",16,2,1,3,2,450110845,
367263426,11051634,2011000189064,"420659506004",40,1,1,2,1,,
367263427,11055859,2011000189064,"420659509003",39,2,1,1,0,,514269048
367263428,11055859,2011000189064,"420659509003",13,1,1,4,2,450110845,
367263431,11056335,2011000189064,"420659509004",39,2,1,1,0,,514269845
367263432,11056335,2011000189064,"420659509004",13,1,1,4,2,450150577,
367263435,11057852,2011000189064,"420659510004",39,2,1,1,0,,514270908
367263443,11059565,2011000189064,"420659511004",39,2,1,1,0,,514269438
367263446,11059565,2011000189064,"420659511004",40,1,1,2,1,,
367268972,11044513,2011000189214,"420659501002",16,1,1,3,2,450110702,
367268976,11052047,2011000189214,"420659506005",16,1,1,3,2,450110845,
367268978,11052047,2011000189214,"420659506005",37,1,1,2,1,,
367268979,11052047,2011000189214,"420659506005",11,2,1,4,2,450110845,
367268981,11052203,2011000189214,"420659506005",33,2,1,1,0,,
367268984,11059289,2011000189214,"420659511003",16,1,1,3,2,450150577,
367268985,11059289,2011000189214,"420659511003",33,2,1,1,0,,
367268986,11059289,2011000189214,"420659511003",37,1,1,2,1,,
367268987,11059289,2011000189214,"420659511003",11,2,1,4,2,450150578,
367620082,11048041,2011000198098,"420659503005",58,1,1,2,1,,
367620339,11046968,2011000198107,"420659503002",56,1,1,1,0,,514269842
367620340,11048812,2011000198107,"420659504003",56,1,1,1,0,,514268014
367670679,11049751,2011000199291,"420659505002",85,2,1,1,0,,
367908841,11044608,2011000205229,"420659501002",13,2,1,3,2,450110702,
367908844,11059210,2011000205229,"420659511003",13,2,1,3,2,450150578,
367908845,11059210,2011000205229,"420659511003",40,2,1,2,1,,514268728
367951632,11046480,2011000206288,"420659503001",44,2,1,1,0,,514267915
368030723,11045414,2011000208324,"420659502002",17,1,1,2,2,450110702,
368030724,11046078,2011000208324,"420659503001",47,2,1,3,9,,
368030727,11046374,2011000208324,"420659503001",47,2,1,3,9,,
368030729,11046374,2011000208324,"420659503001",17,1,1,2,2,450110702,
368030731,11047053,2011000208324,"420659503003",52,1,1,1,0,,
368030732,11047053,2011000208324,"420659503003",17,1,1,2,2,450110845,
368030733,11049447,2011000208324,"420659505001",47,2,1,3,9,,
368030734,11049447,2011000208324,"420659505001",52,1,1,1,0,,
368030739,11055231,2011000208324,"420659509001",47,2,1,3,9,,
368030740,11055231,2011000208324,"420659509001",52,1,1,1,0,,
368030747,11059226,2011000208324,"420659511003",17,1,1,2,2,450150577,
368030749,11061104,2011000208324,"420659512003",52,1,1,1,0,,
368030751,11061392,2011000208324,"420659513001",47,2,1,3,9,,
368030752,11061392,2011000208324,"420659513001",52,1,1,1,0,,
368030755,11062253,2011000208324,"420659513003",52,1,1,1,0,,
368030756,11062253,2011000208324,"420659513003",17,1,1,2,2,450150577,
368051265,11053104,2011000208839,"420659507003",54,1,1,1,0,,514270908
368150120,11046135,2011000211434,"420659503001",3,1,1,3,2,450120306,
368150123,11047003,2011000211434,"420659503002",3,1,1,3,2,450120306,
368150124,11047003,2011000211434,"420659503002",33,1,1,1,0,,514270510
368150125,11053987,2011000211434,"420659508002",31,2,1,2,1,,514271168
368150127,11053987,2011000211434,"420659508002",33,1,1,1,0,,514270153
368150129,11055445,2011000211434,"420659509001",3,1,1,3,2,450151186,
368150131,11059891,2011000211434,"420659512001",31,2,1,2,1,,514268522
368150132,11059891,2011000211434,"420659512001",3,1,1,3,2,450151186,
368200786,11053015,2011000212675,"420659507003",55,2,1,1,0,,
368200788,11058228,2011000212675,"420659511001",55,2,1,1,0,,
368253584,11050201,2011000213968,"420659506001",31,1,1,1,0,,514268255
368253586,11050201,2011000213968,"420659506001",36,2,1,2,1,,514268248
368253587,11055457,2011000213968,"420659509001",31,1,1,1,0,,514408939
368253589,11055457,2011000213968,"420659509001",36,2,1,2,1,,514268779
368253590,11055877,2011000213968,"420659509003",31,1,1,1,0,,514268792
368253593,11056512,2011000213968,"420659509004",31,1,1,1,0,,513989692
368253594,11056512,2011000213968,"420659509004",8,2,1,3,2,,
368253595,11056512,2011000213968,"420659509004",36,2,1,2,1,,514269445
368253596,11058610,2011000213968,"420659511002",31,1,1,1,0,,514389108
368253597,11058610,2011000213968,"420659511002",8,2,1,3,2,,
368446551,11044976,2011000218980,"420659502001",49,2,1,2,1,,514270670
368480473,11047882,2011000219835,"420659503005",53,1,1,1,0,,514267704
368480474,11047882,2011000219835,"420659503005",24,1,1,3,2,,514270994
368480477,11050897,2011000219835,"420659506002",24,1,1,3,2,,514268289
368480479,11056926,2011000219835,"420659510001",53,1,1,1,0,,514270862
368480480,11056926,2011000219835,"420659510001",24,1,1,3,2,,514269236
368526246,11059504,2011000221033,"420659511004",76,1,1,1,0,,
368581076,11049654,2011000222403,"420659505002",55,2,1,1,0,,
368581082,11052638,2011000222403,"420659507001",55,2,1,1,0,,
368581085,11053246,2011000222403,"420659507003",62,1,1,2,1,,
368581087,11056656,2011000222403,"420659509004",62,1,1,2,1,,
368581089,11056942,2011000222403,"420659510001",62,1,1,2,1,,
368581090,11058222,2011000222403,"420659511001",55,2,1,1,0,,
368581091,11058222,2011000222403,"420659511001",62,1,1,2,1,,
368581092,11058369,2011000222403,"420659511001",55,2,1,1,0,,
368581093,11058369,2011000222403,"420659511001",62,1,1,2,1,,
368581094,11059097,2011000222403,"420659511003",55,2,1,1,0,,
368581098,11061179,2011000222403,"420659512003",55,2,1,1,0,,
368581099,11061179,2011000222403,"420659512003",62,1,1,2,1,,
368594822,11050036,2011000222765,"420659506001",32,2,1,2,1,,514268296
368594823,11050036,2011000222765,"420659506001",6,1,1,4,2,450145390,
368594832,11054547,2011000222765,"420659508003",32,2,1,2,1,,514270670
368594834,11054547,2011000222765,"420659508003",2,2,1,5,2,,
368594835,11057748,2011000222765,"420659510003",37,1,1,1,0,,514269447
368594839,11057748,2011000222765,"420659510003",2,2,1,5,2,,
368594840,11058454,2011000222765,"420659511001",37,1,1,1,0,,513931647
368594842,11058454,2011000222765,"420659511001",32,2,1,2,1,,514269447
368594844,11058454,2011000222765,"420659511001",2,2,1,5,2,,
368672458,11045370,2011000224731,"420659502002",53,1,1,1,0,,
368672459,11045370,2011000224731,"420659502002",15,2,1,3,2,450110702,
368672460,11045370,2011000224731,"420659502002",23,2,1,4,3,,
368672461,11047303,2011000224731,"420659503003",53,2,1,2,1,,514268255
368672463,11047303,2011000224731,"420659503003",15,2,1,3,2,450110845,
368672464,11047303,2011000224731,"420659503003",23,2,1,4,3,,
368672465,11049389,2011000224731,"420659505001",53,2,1,2,1,,514268296
368672466,11049389,2011000224731,"420659505001",53,1,1,1,0,,
368672470,11052963,2011000224731,"420659507002",53,1,1,1,0,,
368672471,11052963,2011000224731,"420659507002",15,2,1,3,2,450132231,
368672472,11052963,2011000224731,"420659507002",23,2,1,4,3,,
368672473,11055487,2011000224731,"420659509001",53,2,1,2,1,,514266396
368672475,11055487,2011000224731,"420659509001",15,2,1,3,2,450110845,
368672476,11055487,2011000224731,"420659509001",23,2,1,4,3,,
368672477,11055768,2011000224731,"420659509003",53,2,1,2,1,,514267551
368672478,11055768,2011000224731,"420659509003",53,1,1,1,0,,
368672479,11055768,2011000224731,"420659509003",15,2,1,3,2,450150577,
368672480,11055768,2011000224731,"420659509003",23,2,1,4,3,,
368672482,11057512,2011000224731,"420659510002",53,1,1,1,0,,
368672483,11057512,2011000224731,"420659510002",15,2,1,3,2,450150577,
368672484,11057512,2011000224731,"420659510002",23,2,1,4,3,,
368672486,11059203,2011000224731,"420659511003",53,1,1,1,0,,
368704851,11053499,2011000225574,"420659508001",80,2,1,1,0,,
368704852,11053499,2011000225574,"420659508001",79,2,1,2,10,,
368704853,11059679,2011000225574,"420659511004",80,2,1,1,0,,
368787607,11044891,2011000227619,"420659502001",64,1,1,1,0,,
368878518,11046723,2011000230052,"420659503002",39,1,1,1,0,,514265879
368895693,11052942,2011000230495,"420659507002",9,2,1,4,2,450149079,
368895694,11054331,2011000230495,"420659508002",13,1,1,3,2,450150578,
368895695,11054331,2011000230495,"420659508002",6,1,1,5,2,450150578,
368895697,11054331,2011000230495,"420659508002",37,2,1,2,1,,514269084
368895698,11054331,2011000230495,"420659508002",9,2,1,4,2,450150578,
368970002,11054614,2011000232391,"420659508003",65,2,1,1,0,,
368970003,11054614,2011000232391,"420659508003",64,1,1,2,1,,
368970006,11061069,2011000232391,"420659512003",65,2,1,1,0,,
368970007,11061069,2011000232391,"420659512003",64,1,1,2,1,,
368974292,11047959,2011000232516,"420659503005",51,2,1,2,1,,514268052
368974293,11049676,2011000232516,"420659505002",51,1,1,1,0,,511910137
368974298,11058224,2011000232516,"420659511001",51,2,1,2,1,,514270908
368994891,11046736,2011000232987,"420659503002",74,1,1,1,0,,
368994893,11046962,2011000232987,"420659503002",74,1,1,1,0,,
368994894,11046962,2011000232987,"420659503002",45,1,1,2,2,,514267765
368994895,11048957,2011000232987,"420659504003",74,1,1,1,0,,
368994896,11048957,2011000232987,"420659504003",45,1,1,2,2,,514268298
368994900,11056076,2011000232987,"420659509003",45,1,1,2,2,,513555742
368994902,11057597,2011000232987,"420659510003",45,1,1,2,2,,514268808
368994903,11059548,2011000232987,"420659511004",74,1,1,1,0,,
369112156,11048426,2011000235896,"420659504001",69,2,1,2,1,,
369112157,11062197,2011000235896,"420659513003",70,1,1,1,0,,
369146867,11044261,2011000236710,"420659501001",3,1,1,4,2,,
369146868,11044261,2011000236710,"420659501001",30,2,1,1,0,,514269695
369146871,11044311,2011000236710,"420659501001",3,1,1,4,2,,
369146874,11044331,2011000236710,"420659501001",33,1,1,2,1,,514269666
369146875,11044331,2011000236710,"420659501001",3,1,1,4,2,,
369146876,11044331,2011000236710,"420659501001",30,2,1,1,0,,514269647
369146877,11044331,2011000236710,"420659501001",15,1,1,3,2,450110702,
369146879,11046095,2011000236710,"420659503001",3,1,1,4,2,,
369146882,11047452,2011000236710,"420659503003",33,1,1,2,1,,514270482
369146886,11048329,2011000236710,"420659504001",33,1,1,2,1,,514268289
369146887,11048329,2011000236710,"420659504001",3,1,1,4,2,,
369146889,11048329,2011000236710,"420659504001",15,1,1,3,2,450110845,
369146892,11048385,2011000236710,"420659504001",30,2,1,1,0,,514270862
369146895,11048427,2011000236710,"420659504001",3,1,1,4,2,,
369146897,11048427,2011000236710,"420659504001",15,1,1,3,2,450110845,
369146898,11048617,2011000236710,"420659504002",33,1,1,2,1,,514267703
369146899,11048617,2011000236710,"420659504002",3,1,1,4,2,,
369146900,11048617,2011000236710,"420659504002",30,2,1,1,0,,514268680
369146902,11048769,2011000236710,"420659504002",33,1,1,2,1,,514268414
369146904,11048769,2011000236710,"420659504002",30,2,1,1,0,,514267643
369146907,11049997,2011000236710,"420659506001",3,1,1,4,2,,
369146908,11049997,2011000236710,"420659506001",30,2,1,1,0,,514267010
369146910,11050296,2011000236710,"420659506001",33,1,1,2,1,,514268252
369146912,11050296,2011000236710,"420659506001",30,2,1,1,0,,514267757
369146913,11050296,2011000236710,"420659506001",15,1,1,3,2,450110845,
369146914,11050565,2011000236710,"420659506002",33,1,1,2,1,,514265854
369146915,11050565,2011000236710,"420659506002",3,1,1,4,2,,
369146917,11050565,2011000236710,"420659506002",15,1,1,3,2,450110845,
369146918,11050761,2011000236710,"420659506002",33,1,1,2,1,,514267988
369146919,11050761,2011000236710,"420659506002",3,1,1,4,2,,
369146920,11050761,2011000236710,"420659506002",30,2,1,1,0,,514268177
369146922,11051092,2011000236710,"420659506003",33,1,1,2,1,,514268672
369146923,11051092,2011000236710,"420659506003",3,1,1,4,2,,
369146924,11051092,2011000236710,"420659506003",30,2,1,1,0,,514267988
369146925,11051092,2011000236710,"420659506003",15,1,1,3,2,450110845,
369146926,11051112,2011000236710,"420659506003",33,1,1,2,1,,514267690
369146928,11051112,2011000236710,"420659506003",30,2,1,1,0,,514267757
369146930,11051334,2011000236710,"420659506003",33,1,1,2,1,,514015054
369146931,11051334,2011000236710,"420659506003",3,1,1,4,2,,
369146932,11051334,2011000236710,"420659506003",30,2,1,1,0,,514268108
369146935,11051850,2011000236710,"420659506004",3,1,1,4,2,,
369146937,11051850,2011000236710,"420659506004",15,1,1,3,2,450110845,
369146941,11052227,2011000236710,"420659506005",15,1,1,3,2,450110845,
369146943,11052362,2011000236710,"420659507001",3,1,1,4,2,,
369146944,11052362,2011000236710,"420659507001",30,2,1,1,0,,514267948
369146947,11054059,2011000236710,"420659508002",3,1,1,4,2,,
369146949,11054059,2011000236710,"420659508002",15,1,1,3,2,450132231,
369146951,11056101,2011000236710,"420659509003",3,1,1,4,2,,
369146952,11056101,2011000236710,"420659509003",30,2,1,1,0,,513914086
369146953,11056101,2011000236710,"420659509003",15,1,1,3,2,450150577,
369146954,11056583,2011000236710,"420659509004",33,1,1,2,1,,514268970
369146955,11056583,2011000236710,"420659509004",3,1,1,4,2,,
369146957,11056583,2011000236710,"420659509004",15,1,1,3,2,450150577,
369146958,11058091,2011000236710,"420659510004",33,1,1,2,1,,514270454
369146959,11058091,2011000236710,"420659510004",3,1,1,4,2,,
369146960,11058091,2011000236710,"420659510004",30,2,1,1,0,,513916193
369146961,11058091,2011000236710,"420659510004",15,1,1,3,2,450150577,
369146962,11058596,2011000236710,"420659511001",33,1,1,2,1,,514268522
369146963,11058596,2011000236710,"420659511001",3,1,1,4,2,,
369146965,11058596,2011000236710,"420659511001",15,1,1,3,2,450150577,
369146966,11058628,2011000236710,"420659511002",33,1,1,2,1,,514269238
369146968,11058628,2011000236710,"420659511002",30,2,1,1,0,,514269445
369146971,11058651,2011000236710,"420659511002",3,1,1,4,2,,
369146972,11058651,2011000236710,"420659511002",30,2,1,1,0,,514270454
369146975,11059016,2011000236710,"420659511003",3,1,1,4,2,,
369146978,11060425,2011000236710,"420659512002",33,1,1,2,1,,514268707
369146979,11060425,2011000236710,"420659512002",3,1,1,4,2,,
369146980,11060425,2011000236710,"420659512002",30,2,1,1,0,,514268728
369146982,11060858,2011000236710,"420659512003",33,1,1,2,1,,514268807
369146984,11060858,2011000236710,"420659512003",30,2,1,1,0,,513930849
369146988,11061611,2011000236710,"420659513002",30,2,1,1,0,,514273116
369146990,11061675,2011000236710,"420659513002",33,1,1,2,1,,514268680
369146993,11061675,2011000236710,"420659513002",15,1,1,3,2,450150577,
369146994,11062082,2011000236710,"420659513002",33,1,1,2,1,,514268692
369146995,11062082,2011000236710,"420659513002",3,1,1,4,2,,
369146997,11062082,2011000236710,"420659513002",15,1,1,3,2,450150577,
369330864,11048773,2011000241425,"420659504002",69,2,1,1,0,,
369349612,11049820,2011000241872,"420659505002",63,1,1,1,0,,514268005
369349613,11049820,2011000241872,"420659505002",62,2,1,2,1,,
369349615,11050355,2011000241872,"420659506001",63,1,1,1,0,,514268006
369349617,11050355,2011000241872,"420659506001",36,1,1,3,2,,
369363814,11050613,2011000242296,"420659506002",65,2,1,2,1,,
369363817,11050879,2011000242296,"420659506002",66,1,1,1,0,,514267705
369363819,11053749,2011000242296,"420659508001",66,1,1,1,0,,514271449
369363820,11054737,2011000242296,"420659508003",65,2,1,2,1,,
369363823,11055215,2011000242296,"420659509001",66,1,1,1,0,,514267998
369363825,11055917,2011000242296,"420659509003",66,1,1,1,0,,514270820
369363826,11058026,2011000242296,"420659510004",65,2,1,2,1,,
369363827,11058026,2011000242296,"420659510004",66,1,1,1,0,,514268522
369727572,11044052,2011000251458,"420659501001",65,2,1,2,1,,
369727573,11056864,2011000251458,"420659510001",68,1,1,1,0,,
369727574,11056864,2011000251458,"420659510001",65,2,1,2,1,,
369727575,11057520,2011000251458,"420659510002",68,1,1,1,0,,
369864331,11047145,2011000254866,"420659503003",61,2,1,1,0,,
369989666,11045291,2011000258070,"420659502001",16,2,9,2,2,450110702,
369989667,11046293,2011000258070,"420659503001",45,2,1,1,0,,
369989668,11046293,2011000258070,"420659503001",16,2,9,2,2,450110702,
370018034,11053537,2011000258893,"420659508001",0,1,1,3,2,,
370018035,11053537,2011000258893,"420659508001",39,1,1,1,0,,514268849
370018036,11053537,2011000258893,"420659508001",40,2,1,2,1,,514268229
370018039,11054288,2011000258893,"420659508002",39,1,1,1,0,,514271561
370119723,11051253,2011000261487,"420659506003",53,1,1,1,0,,514268672
370119724,11051253,2011000261487,"420659506003",21,2,1,3,2,,514270470
370119725,11051253,2011000261487,"420659506003",15,1,1,4,2,450067304,
370119726,11051253,2011000261487,"420659506003",52,2,1,2,1,,513986930
370119727,11051519,2011000261487,"420659506004",53,1,1,1,0,,514270377
370119728,11051519,2011000261487,"420659506004",21,2,1,3,2,,514268227
370119729,11051519,2011000261487,"420659506004",15,1,1,4,2,450067304,
370119730,11051519,2011000261487,"420659506004",52,2,1,2,1,,514268289
370181167,11049563,2011000263002,"420659505001",72,1,1,1,0,,511905988
370181168,11049563,2011000263002,"420659505001",69,2,1,2,1,,
370377811,11054699,2011000267903,"420659508003",53,1,1,1,0,,514270616
370377813,11059754,2011000267903,"420659511004",53,1,1,1,0,,514268807
370794488,11044217,2011000278433,"420659501001",32,2,1,3,12,,
